transaction_id,timestamp,transaction_date,amount,merchant_category,transaction_type,city,country,channel,device_type,is_international,failed_attempts,is_fraud
TXN100220,2026-05-28 09:34:45,2026-05-28,509.47,Fashion,Online,Lucknow,India,Digital,Windows,0,1,0
TXN100221,2026-06-13 05:24:16,2026-06-13,306.72,Food & Dining,Mobile Wallet,Jaipur,India,Mobile,iOS,0,1,0
TXN100222,2026-05-27 20:46:35,2026-05-27,1457.53,Food & Dining,ATM,Bengaluru,India,ATM,Android,0,0,0
TXN100223,2026-03-31 09:52:34,2026-03-31,468.45,Healthcare,POS,Ahmedabad,India,In-Store,iOS,0,0,0
TXN100224,2026-05-27 13:02:02,2026-05-27,401.74,Fashion,Online,Bengaluru,India,Digital,iOS,0,1,0
TXN100225,2026-05-28 03:43:29,2026-05-28,5867.48,Entertainment,ATM,Delhi,India,ATM,Android,0,0,0
TXN100226,2026-04-06 19:15:27,2026-04-06,6958.69,Food & Dining,Online,Chennai,India,Digital,MacOS,0,0,0
TXN100227,2026-02-21 10:10:39,2026-02-21,765.68,Food & Dining,Online,Hyderabad,India,Digital,MacOS,0,2,0
TXN100228,2026-06-10 17:40:27,2026-06-10,255.0,Entertainment,ATM,Chennai,India,ATM,Android,0,1,0
TXN100229,2026-06-17 23:10:24,2026-06-17,2889.06,Travel,Online,Pune,India,Digital,iOS,0,0,1
TXN100230,2026-05-08 05:28:12,2026-05-08,1434.94,Grocery,Online,Bengaluru,India,Digital,Windows,0,0,0
TXN100231,2026-02-08 21:54:00,2026-02-08,2030.45,Grocery,ATM,Mumbai,India,ATM,Windows,0,0,0
TXN100232,2026-03-23 15:03:20,2026-03-23,659.97,Electronics,Online,Hyderabad,India,Digital,Android,0,0,0
TXN100233,2026-04-14 15:56:55,2026-04-14,477.88,Food & Dining,POS,Pune,India,In-Store,iOS,0,1,0
TXN100234,2026-05-09 05:01:14,2026-05-09,905.47,Online Services,Online,Delhi,India,Digital,MacOS,0,1,0
TXN100235,2026-01-11 04:19:09,2026-01-11,1260.71,Healthcare,ATM,Delhi,India,ATM,iOS,0,0,0
TXN100236,2026-06-27 08:19:23,2026-06-27,2226.74,Utilities,ATM,Mumbai,India,ATM,iOS,0,0,0
TXN100237,2026-05-31 14:31:05,2026-05-31,3094.31,Fashion,Bank Transfer,Jaipur,India,Digital,Windows,0,1,0
TXN100238,2026-06-08 04:27:41,2026-06-08,273.16,Fashion,Online,Bengaluru,India,Digital,iOS,0,0,0
TXN100239,2026-02-11 16:10:26,2026-02-11,1521.43,Fashion,Online,Delhi,India,Digital,MacOS,0,0,0
TXN100240,2026-04-09 08:00:10,2026-04-09,1213.19,Electronics,Online,Hyderabad,India,Digital,MacOS,0,0,0
TXN100241,2026-01-07 16:40:06,2026-01-07,2907.52,Grocery,POS,Pune,India,In-Store,Android,0,0,0
TXN100242,2026-05-24 06:20:00,2026-05-24,509.07,Entertainment,Mobile Wallet,Mumbai,India,Mobile,Android,0,0,0
TXN100243,2026-03-31 20:57:56,2026-03-31,1928.82,Jewelry,Online,Jaipur,India,Digital,Android,0,0,0
TXN100244,2026-04-22 19:17:40,2026-04-22,1606.29,Electronics,Online,Jaipur,India,Digital,Android,0,0,0
TXN100245,2026-03-01 16:02:47,2026-03-01,1333.17,Grocery,Online,Ahmedabad,India,Digital,Android,0,0,0
TXN100246,2026-04-23 07:47:34,2026-04-23,539.56,Utilities,ATM,Pune,India,ATM,MacOS,0,0,0
TXN100247,2026-01-02 20:55:19,2026-01-02,590.82,Travel,Bank Transfer,Hyderabad,India,Digital,Windows,1,1,0
TXN100248,2026-05-09 12:36:37,2026-05-09,865.19,Utilities,ATM,Delhi,India,ATM,Android,0,0,0
TXN100249,2026-02-17 03:40:33,2026-02-17,733.53,Healthcare,Mobile Wallet,Ahmedabad,India,Mobile,MacOS,0,0,0
TXN100250,2026-05-20 06:57:48,2026-05-20,3005.17,Jewelry,POS,Kolkata,India,In-Store,MacOS,0,1,0
TXN100251,2026-02-06 18:15:27,2026-02-06,1222.25,Fashion,Online,Hyderabad,India,Digital,MacOS,0,1,1
TXN100252,2026-06-09 19:34:13,2026-06-09,2071.04,Entertainment,Online,Bengaluru,India,Digital,Windows,0,0,0
TXN100253,2026-01-09 07:10:32,2026-01-09,343.46,Food & Dining,ATM,Pune,India,ATM,Android,0,0,0
TXN100254,2026-04-09 23:57:22,2026-04-09,251.24,Entertainment,ATM,Mumbai,India,ATM,iOS,0,0,0
TXN100255,2026-05-27 03:48:02,2026-05-27,951.22,Fashion,POS,Delhi,India,In-Store,,0,0,0
TXN100256,2026-02-17 06:29:43,2026-02-17,394.42,Electronics,Bank Transfer,Kolkata,India,Digital,Windows,0,1,0
TXN100257,2026-05-11 16:09:20,2026-05-11,1132.18,Food & Dining,ATM,Bengaluru,India,ATM,Android,0,0,0
TXN100258,2026-05-28 06:34:26,2026-05-28,558.65,Food & Dining,Mobile Wallet,Mumbai,India,Mobile,MacOS,0,0,0
TXN100259,2026-06-01 16:20:17,2026-06-01,1401.01,Utilities,ATM,Delhi,India,ATM,MacOS,0,0,0
TXN100260,2026-02-23 09:37:22,2026-02-23,586.24,Healthcare,Bank Transfer,Lucknow,India,Digital,iOS,0,0,0
TXN100261,2026-04-30 11:37:10,2026-04-30,1717.87,Entertainment,Online,Lucknow,India,Digital,Windows,0,0,0
TXN100262,2026-06-10 02:50:34,2026-06-10,541.96,Grocery,Bank Transfer,Jaipur,India,Digital,Windows,0,0,0
TXN100263,2026-06-01 16:00:16,2026-06-01,246.79,Healthcare,Mobile Wallet,Kolkata,India,Mobile,Android,0,0,0
TXN100264,2026-04-26 02:33:41,2026-04-26,2169.31,Food & Dining,POS,Kolkata,India,In-Store,iOS,0,0,0
TXN100265,2026-03-16 03:10:10,2026-03-16,592.89,Online Services,Bank Transfer,Lucknow,India,Digital,Android,0,0,0
TXN100266,2026-04-23 22:14:15,2026-04-23,3287.89,Online Services,Bank Transfer,Ahmedabad,India,Digital,MacOS,0,1,0
TXN100267,2026-06-13 17:03:33,2026-06-13,656.42,Grocery,Online,Ahmedabad,India,Digital,MacOS,0,0,0
TXN100268,2026-06-15 00:17:31,2026-06-15,567.86,Utilities,ATM,Jaipur,India,ATM,iOS,0,0,0
TXN100269,2026-04-14 20:55:01,2026-04-14,873.74,Grocery,Online,Delhi,India,Digital,iOS,0,0,0
TXN100270,2026-03-25 21:21:58,2026-03-25,700.43,Fashion,Mobile Wallet,Ahmedabad,India,Mobile,iOS,1,0,0
TXN100271,2026-04-22 21:41:56,2026-04-22,1213.1,Food & Dining,Bank Transfer,Ahmedabad,India,Digital,Android,0,0,0
TXN100272,2026-04-09 15:42:43,2026-04-09,1513.34,Electronics,Online,Chennai,India,Digital,Android,0,0,0
TXN100273,2026-06-02 12:25:57,2026-06-02,1708.59,Healthcare,Online,Chennai,India,Digital,Android,0,1,0
TXN100274,2026-04-03 21:31:15,2026-04-03,1023.95,Grocery,ATM,Hyderabad,India,ATM,Android,0,0,0
TXN100275,2026-05-26 14:14:17,2026-05-26,330.1,Electronics,POS,Chennai,India,In-Store,Android,1,0,0
TXN100276,2026-05-08 00:05:07,2026-05-08,4353.57,Food & Dining,Online,Delhi,India,Digital,Windows,0,0,0
TXN100277,2026-04-20 15:48:09,2026-04-20,816.11,Healthcare,POS,Delhi,India,In-Store,iOS,0,0,0
TXN100278,2026-03-23 19:08:15,2026-03-23,782.75,Online Services,POS,Chennai,India,In-Store,Windows,1,0,0
TXN100279,2026-02-23 09:59:04,2026-02-23,1021.37,Healthcare,Online,Bengaluru,India,Digital,iOS,0,0,0
TXN100280,2026-06-12 10:35:34,2026-06-12,889.76,Healthcare,Bank Transfer,Mumbai,India,Digital,iOS,0,0,0
TXN100281,2026-06-18 07:35:23,2026-06-18,270.63,Fashion,Mobile Wallet,Jaipur,India,Mobile,Windows,0,0,0
TXN100282,2026-06-10 19:56:02,2026-06-10,1737.1,Grocery,Bank Transfer,Delhi,India,Digital,Windows,0,0,0
TXN100283,2026-03-09 07:12:34,2026-03-09,568.88,Grocery,Bank Transfer,Lucknow,India,Digital,Android,0,0,0
TXN100284,2026-02-02 15:17:01,2026-02-02,846.36,Food & Dining,Online,Delhi,India,Digital,iOS,0,0,0
TXN100285,2026-05-22 22:11:06,2026-05-22,4480.42,Healthcare,Online,Hyderabad,India,Digital,Android,0,0,0
TXN100286,2026-01-21 19:33:47,2026-01-21,2334.59,Fashion,Online,Delhi,India,Digital,iOS,0,0,0
TXN100287,2026-02-17 01:23:12,2026-02-17,3982.87,Healthcare,Bank Transfer,Kolkata,India,Digital,Windows,0,0,0
TXN100288,2026-05-28 00:32:41,2026-05-28,638.03,Food & Dining,Mobile Wallet,Lucknow,India,Mobile,Android,0,0,0
TXN100289,2026-05-08 03:28:17,2026-05-08,1966.54,Grocery,Bank Transfer,Mumbai,India,Digital,Android,0,0,0
TXN100290,2026-05-16 09:02:31,2026-05-16,1514.15,Electronics,Mobile Wallet,Delhi,India,Mobile,,0,1,0
TXN100291,2026-05-15 21:13:04,2026-05-15,1049.74,Online Services,ATM,Chennai,India,ATM,Windows,1,0,0
TXN100292,2026-05-25 15:29:15,2026-05-25,601.56,Healthcare,POS,Delhi,India,In-Store,Android,0,0,0
TXN100293,2026-05-08 03:40:55,2026-05-08,2611.51,Online Services,POS,Jaipur,India,In-Store,Android,0,0,0
TXN100294,2026-02-02 01:16:07,2026-02-02,726.84,Grocery,Online,Hyderabad,India,Digital,Android,0,0,0
TXN100295,2026-06-25 13:34:07,2026-06-25,1222.96,Jewelry,Online,Jaipur,India,Digital,Android,0,0,0
TXN100296,2026-04-25 13:20:03,2026-04-25,2276.72,Electronics,Bank Transfer,Mumbai,India,Digital,Android,0,0,0
TXN100297,2026-04-29 05:39:49,2026-04-29,502.01,Grocery,POS,Mumbai,India,In-Store,MacOS,0,0,0
TXN100298,2026-01-22 12:22:03,2026-01-22,459.02,Jewelry,POS,Mumbai,India,In-Store,Android,0,0,0
TXN100299,2026-06-07 17:06:16,2026-06-07,8208.16,Travel,POS,Hyderabad,India,In-Store,MacOS,0,0,0
TXN100300,2026-02-07 12:11:59,2026-02-07,551.12,Entertainment,Online,Jaipur,India,Digital,MacOS,0,0,0
TXN100301,2026-04-19 22:48:23,2026-04-19,3997.36,Electronics,POS,Ahmedabad,India,In-Store,iOS,0,0,0
TXN100302,2026-02-20 00:55:58,2026-02-20,1051.11,Food & Dining,POS,Kolkata,India,In-Store,Android,0,1,1
TXN100303,2026-01-08 21:15:24,2026-01-08,780.0,Online Services,POS,Mumbai,India,In-Store,Windows,1,0,0
TXN100304,2026-01-27 01:34:58,2026-01-27,844.45,Travel,Bank Transfer,Bengaluru,India,Digital,Android,0,0,0
TXN100305,2026-01-27 18:33:29,2026-01-27,1043.39,Healthcare,POS,Jaipur,India,In-Store,MacOS,0,0,0
TXN100306,2026-01-21 15:30:05,2026-01-21,3198.16,Electronics,ATM,Jaipur,India,ATM,,0,0,0
TXN100307,2026-01-30 08:42:29,2026-01-30,2007.97,Entertainment,Mobile Wallet,Chennai,India,Mobile,Android,0,0,0
TXN100308,2026-04-07 21:19:37,2026-04-07,925.85,Fashion,Mobile Wallet,Pune,India,Mobile,Android,0,1,0
TXN100309,2026-01-28 13:57:28,2026-01-28,246.49,Electronics,Mobile Wallet,Pune,India,Mobile,MacOS,0,0,0
TXN100310,2026-04-21 20:50:33,2026-04-21,1114.87,Travel,Online,Lucknow,India,Digital,Windows,0,1,0
TXN100311,2026-03-02 12:14:01,2026-03-02,1219.59,Electronics,Online,Hyderabad,India,Digital,Windows,0,1,0
TXN100312,2026-02-17 08:52:34,2026-02-17,3001.34,Online Services,Online,Mumbai,India,Digital,,0,1,0
TXN100313,2026-05-27 02:13:22,2026-05-27,338.29,Fashion,Online,Chennai,India,Digital,MacOS,0,1,0
TXN100314,2026-01-04 19:23:03,2026-01-04,738.92,Travel,Mobile Wallet,Mumbai,India,Mobile,Android,0,0,0
TXN100315,2026-02-04 05:28:58,2026-02-04,720.5,Fashion,ATM,Mumbai,India,ATM,Windows,0,0,0
TXN100316,2026-02-18 02:58:23,2026-02-18,1048.69,Travel,Online,Chennai,India,Digital,Windows,1,0,0
TXN100317,2026-01-17 13:43:42,2026-01-17,1179.49,Healthcare,Online,Chennai,India,Digital,iOS,0,0,0
TXN100318,2026-06-21 23:05:06,2026-06-21,1557.33,Jewelry,Online,Kolkata,India,Digital,Android,0,1,0
TXN100319,2026-06-07 17:11:39,2026-06-07,240.84,Fashion,ATM,Delhi,India,ATM,MacOS,0,2,0
TXN100320,2026-02-15 03:26:32,2026-02-15,1259.39,Online Services,Bank Transfer,Pune,India,Digital,Android,0,0,0
TXN100321,2026-04-27 12:25:24,2026-04-27,1334.78,Food & Dining,Mobile Wallet,Delhi,India,Mobile,iOS,0,0,0
TXN100322,2026-01-06 08:58:19,2026-01-06,1164.59,Electronics,Mobile Wallet,Lucknow,India,Mobile,Android,0,0,0
TXN100323,2026-04-09 04:20:41,2026-04-09,951.37,Healthcare,Online,Chennai,India,Digital,iOS,0,0,0
TXN100324,2026-05-04 22:05:34,2026-05-04,71.1,Food & Dining,POS,Hyderabad,India,In-Store,iOS,0,0,0
TXN100325,2026-02-06 01:45:05,2026-02-06,1727.65,Entertainment,Online,Lucknow,India,Digital,Android,0,0,0
TXN100326,2026-01-24 05:13:02,2026-01-24,503.43,Online Services,POS,Chennai,India,In-Store,iOS,0,0,0
TXN100327,2026-04-03 21:44:17,2026-04-03,1791.79,Fashion,Mobile Wallet,Delhi,India,Mobile,Android,1,0,0
TXN100328,2026-02-15 21:39:23,2026-02-15,2981.3,Online Services,ATM,Ahmedabad,India,ATM,Android,0,0,0
TXN100329,2026-06-30 05:42:46,2026-06-30,286.9,Utilities,Bank Transfer,Ahmedabad,India,Digital,Windows,0,1,0
TXN100330,2026-04-05 18:49:26,2026-04-05,1748.66,Food & Dining,POS,Pune,India,In-Store,MacOS,1,0,0
TXN100331,2026-04-09 01:48:31,2026-04-09,408.11,Entertainment,Online,Bengaluru,India,Digital,iOS,0,0,0
TXN100332,2026-04-26 07:16:17,2026-04-26,1060.06,Travel,Online,Hyderabad,India,Digital,iOS,0,0,0
TXN100333,2026-06-09 01:19:25,2026-06-09,991.52,Jewelry,POS,Mumbai,India,In-Store,MacOS,0,0,0
TXN100334,2026-06-10 05:39:14,2026-06-10,2008.48,Entertainment,Bank Transfer,Jaipur,India,Digital,Windows,0,0,0
TXN100335,2026-03-08 06:38:49,2026-03-08,1783.51,Grocery,Online,Lucknow,India,Digital,Android,0,0,0
TXN100336,2026-05-08 08:00:20,2026-05-08,1352.48,Travel,Bank Transfer,Chennai,India,Digital,MacOS,0,2,0
TXN100337,2026-01-18 08:12:03,2026-01-18,294.51,Entertainment,Bank Transfer,Ahmedabad,India,Digital,Windows,0,0,0
TXN100338,2026-01-25 19:44:48,2026-01-25,146.66,Grocery,POS,Bengaluru,India,In-Store,Android,0,0,0
TXN100339,2026-02-23 18:22:43,2026-02-23,2275.21,Grocery,Bank Transfer,Hyderabad,India,Digital,Android,0,0,0
TXN100340,2026-02-27 21:32:05,2026-02-27,1992.56,Food & Dining,POS,Hyderabad,India,In-Store,MacOS,0,0,0
TXN100341,2026-03-08 03:49:40,2026-03-08,493.74,Fashion,Bank Transfer,Ahmedabad,India,Digital,iOS,0,0,0
TXN100342,2026-04-14 01:49:49,2026-04-14,1447.91,Fashion,Bank Transfer,Jaipur,India,Digital,Android,0,1,0
TXN100343,2026-06-23 09:40:12,2026-06-23,927.58,Travel,Mobile Wallet,Bengaluru,India,Mobile,Windows,0,0,0
TXN100344,2026-01-24 12:45:39,2026-01-24,2615.45,Electronics,POS,Kolkata,India,In-Store,iOS,0,0,0
TXN100345,2026-04-24 14:18:13,2026-04-24,1172.47,Healthcare,POS,Jaipur,India,In-Store,Android,0,0,0
TXN100346,2026-02-01 11:22:33,2026-02-01,2253.66,Food & Dining,Online,Delhi,India,Digital,iOS,0,0,0
TXN100347,2026-06-24 18:16:25,2026-06-24,671.25,Electronics,Online,Hyderabad,India,Digital,iOS,0,2,0
TXN100348,2026-03-27 05:21:49,2026-03-27,1377.49,Travel,Bank Transfer,Bengaluru,India,Digital,iOS,0,0,0
TXN100349,2026-05-31 15:03:15,2026-05-31,788.28,Entertainment,Mobile Wallet,Ahmedabad,India,Mobile,iOS,0,1,0
TXN100350,2026-05-07 07:11:41,2026-05-07,668.63,Grocery,POS,Hyderabad,India,In-Store,Android,0,1,0
TXN100351,2026-06-04 06:32:56,2026-06-04,170.05,Electronics,Online,Jaipur,India,Digital,Android,0,0,0
TXN100352,2026-05-10 08:45:08,2026-05-10,2295.68,Grocery,Online,Mumbai,India,Digital,iOS,0,0,0
TXN100353,2026-01-17 20:45:11,2026-01-17,4445.98,Utilities,POS,Mumbai,India,In-Store,Android,0,0,0
TXN100354,2026-04-14 07:04:24,2026-04-14,361.26,Utilities,Online,Hyderabad,India,Digital,Windows,0,0,0
TXN100355,2026-06-10 16:44:41,2026-06-10,1910.03,Utilities,Online,Bengaluru,India,Digital,Windows,0,0,0
TXN100356,2026-05-17 04:31:00,2026-05-17,1847.4,Healthcare,Bank Transfer,Bengaluru,India,Digital,Windows,0,1,0
TXN100357,2026-02-12 09:50:40,2026-02-12,726.56,Entertainment,Online,Lucknow,India,Digital,iOS,0,0,0
TXN100358,2026-06-25 15:44:43,2026-06-25,607.9,Food & Dining,POS,Delhi,India,In-Store,iOS,0,1,0
TXN100359,2026-02-08 11:30:30,2026-02-08,2819.75,Entertainment,Bank Transfer,Lucknow,India,Digital,Android,1,0,0
TXN100360,2026-06-19 00:33:07,2026-06-19,2591.75,Grocery,Online,Lucknow,India,Digital,Android,0,2,0
TXN100361,2026-01-26 06:58:25,2026-01-26,1573.71,Entertainment,ATM,Delhi,India,ATM,Android,0,0,0
TXN100362,2026-04-09 21:48:04,2026-04-09,723.44,Utilities,ATM,Ahmedabad,India,ATM,MacOS,0,0,0
TXN100363,2026-02-19 03:37:06,2026-02-19,2621.66,Food & Dining,ATM,Mumbai,India,ATM,iOS,0,0,0
TXN100364,2026-06-02 18:58:29,2026-06-02,561.57,Fashion,POS,Ahmedabad,India,In-Store,Android,0,0,0
TXN100365,2026-06-01 12:45:27,2026-06-01,3416.97,Travel,POS,Lucknow,India,In-Store,Windows,0,0,1
TXN100366,2026-01-13 20:56:54,2026-01-13,4047.14,Entertainment,Mobile Wallet,Bengaluru,India,Mobile,iOS,0,1,0
TXN100367,2026-03-01 15:58:55,2026-03-01,2821.95,Healthcare,Bank Transfer,Delhi,India,Digital,iOS,0,0,0
TXN100368,2026-05-15 11:55:46,2026-05-15,1442.66,Online Services,POS,Jaipur,India,In-Store,MacOS,0,0,0
TXN100369,2026-02-26 15:42:41,2026-02-26,142.89,Fashion,Online,Chennai,India,Digital,Windows,0,0,0
TXN100370,2026-02-05 02:52:57,2026-02-05,945.94,Utilities,Online,Chennai,India,Digital,iOS,0,0,0
TXN100371,2026-06-22 14:53:12,2026-06-22,4500.32,Food & Dining,Online,Pune,India,Digital,Android,0,0,0
TXN100372,2026-01-20 02:02:27,2026-01-20,2320.75,Online Services,ATM,Hyderabad,India,ATM,Android,0,0,0
TXN100373,2026-03-06 09:22:56,2026-03-06,1553.48,Food & Dining,Online,Kolkata,India,Digital,iOS,0,1,0
TXN100374,2026-01-08 01:03:03,2026-01-08,636.08,Food & Dining,POS,Kolkata,India,In-Store,Android,0,0,0
TXN100375,2026-05-24 15:29:58,2026-05-24,2488.72,Food & Dining,Bank Transfer,Jaipur,India,Digital,iOS,0,0,0
TXN100376,2026-05-22 01:11:38,2026-05-22,311.57,Healthcare,Online,Pune,India,Digital,iOS,0,0,0
TXN100377,2026-04-25 19:30:04,2026-04-25,956.55,Jewelry,Bank Transfer,Mumbai,India,Digital,Android,0,0,0
TXN100378,2026-05-23 23:56:47,2026-05-23,4411.21,Grocery,Bank Transfer,Jaipur,India,Digital,Android,0,0,0
TXN100379,2026-04-02 15:19:21,2026-04-02,576.23,Grocery,Online,Lucknow,India,Digital,Windows,0,1,0
TXN100380,2026-04-08 16:50:52,2026-04-08,1785.32,Jewelry,Bank Transfer,Jaipur,India,Digital,MacOS,0,0,0
TXN100381,2026-03-07 09:34:44,2026-03-07,268.89,Food & Dining,Bank Transfer,Chennai,India,Digital,Android,0,0,0
TXN100382,2026-02-01 05:48:42,2026-02-01,650.82,Entertainment,POS,Kolkata,India,In-Store,Windows,0,0,0
TXN100383,2026-03-27 09:27:08,2026-03-27,1265.94,Food & Dining,Online,Mumbai,India,Digital,Windows,0,1,0
TXN100384,2026-02-20 05:38:36,2026-02-20,1455.2,Grocery,POS,Hyderabad,India,In-Store,iOS,0,0,0
TXN100385,2026-06-02 21:23:16,2026-06-02,5732.78,Utilities,Mobile Wallet,Lucknow,India,Mobile,iOS,0,1,0
TXN100386,2026-03-04 04:42:48,2026-03-04,732.72,Healthcare,ATM,Hyderabad,India,ATM,iOS,0,0,0
TXN100387,2026-05-05 08:24:26,2026-05-05,1764.37,Travel,Online,Chennai,India,Digital,iOS,0,0,1
TXN100388,2026-05-30 06:40:00,2026-05-30,1725.21,Travel,Bank Transfer,Pune,India,Digital,Windows,0,0,0
TXN100389,2026-02-27 03:53:31,2026-02-27,684.66,Online Services,POS,Hyderabad,India,In-Store,iOS,0,0,0
TXN100390,2026-02-27 00:47:46,2026-02-27,2356.09,Grocery,ATM,Pune,India,ATM,iOS,0,0,0
TXN100391,2026-03-27 01:38:18,2026-03-27,1871.58,Online Services,Bank Transfer,Lucknow,India,Digital,Android,0,1,0
TXN100392,2026-02-18 05:06:35,2026-02-18,881.14,Travel,POS,Kolkata,India,In-Store,Android,0,0,0
TXN100393,2026-06-29 10:50:19,2026-06-29,1281.47,Entertainment,Bank Transfer,Bengaluru,India,Digital,MacOS,1,0,0
TXN100394,2026-06-19 01:06:46,2026-06-19,508.95,Jewelry,Bank Transfer,Jaipur,India,Digital,Android,0,0,0
TXN100395,2026-03-11 09:33:13,2026-03-11,539.98,Healthcare,ATM,Ahmedabad,India,ATM,MacOS,0,0,0
TXN100396,2026-01-15 03:02:36,2026-01-15,1077.88,Fashion,Online,Mumbai,India,Digital,iOS,0,0,0
TXN100397,2026-02-23 13:54:02,2026-02-23,1994.16,Healthcare,Mobile Wallet,Delhi,India,Mobile,MacOS,0,0,0
TXN100398,2026-04-11 01:41:18,2026-04-11,839.82,Fashion,Mobile Wallet,Delhi,India,Mobile,Windows,0,0,0
TXN100399,2026-01-08 08:13:51,2026-01-08,669.7,Travel,Online,Lucknow,India,Digital,Windows,0,0,0
TXN100400,2026-02-22 17:28:21,2026-02-22,911.8,Jewelry,POS,Jaipur,India,In-Store,iOS,0,1,0
TXN100401,2026-03-01 19:18:17,2026-03-01,2127.91,Utilities,Online,Jaipur,India,Digital,Windows,1,0,0
TXN100402,2026-04-18 11:32:54,2026-04-18,371.87,Entertainment,Bank Transfer,Jaipur,India,Digital,iOS,0,0,1
TXN100403,2026-01-05 08:43:37,2026-01-05,2184.36,Fashion,Bank Transfer,Mumbai,India,Digital,Android,0,0,0
TXN100404,2026-04-13 23:13:59,2026-04-13,1651.73,Grocery,Online,Kolkata,India,Digital,iOS,0,0,0
TXN100405,2026-01-06 18:03:26,2026-01-06,370.46,Grocery,Mobile Wallet,Bengaluru,India,Mobile,Windows,0,0,0
TXN100406,2026-04-19 10:57:34,2026-04-19,908.49,Food & Dining,Online,Jaipur,India,Digital,Android,0,0,0
TXN100407,2026-04-26 00:26:27,2026-04-26,1824.13,Utilities,Bank Transfer,Ahmedabad,India,Digital,Windows,0,0,0
TXN100408,2026-04-04 15:11:50,2026-04-04,237.85,Food & Dining,POS,Bengaluru,India,In-Store,Android,0,0,0
TXN100409,2026-02-16 21:04:46,2026-02-16,479.02,Online Services,POS,Mumbai,India,In-Store,iOS,0,0,0
TXN100410,2026-04-09 05:13:36,2026-04-09,324.3,Grocery,Online,Jaipur,India,Digital,iOS,0,0,0
TXN100411,2026-02-24 23:50:24,2026-02-24,690.64,Fashion,Online,Lucknow,India,Digital,Android,0,0,0
TXN100412,2026-06-17 08:10:32,2026-06-17,2515.4,Electronics,ATM,Mumbai,India,ATM,Android,0,0,0
TXN100413,2026-02-21 13:30:17,2026-02-21,2076.86,Fashion,POS,Bengaluru,India,In-Store,iOS,0,1,0
TXN100414,2026-05-24 20:06:13,2026-05-24,731.92,Grocery,Online,Pune,India,Digital,Android,0,0,0
TXN100415,2026-01-13 09:30:17,2026-01-13,2497.77,Jewelry,Online,Pune,India,Digital,Windows,0,0,0
TXN100416,2026-04-24 05:48:04,2026-04-24,1864.45,Electronics,Online,Lucknow,India,Digital,Android,0,0,0
TXN100417,2026-05-04 01:30:54,2026-05-04,3041.49,Online Services,Bank Transfer,Hyderabad,India,Digital,Android,0,0,0
TXN100418,2026-04-16 20:49:20,2026-04-16,1021.64,Fashion,Bank Transfer,Delhi,India,Digital,Android,0,1,0
TXN100419,2026-06-07 12:06:58,2026-06-07,1687.94,Jewelry,Online,Lucknow,India,Digital,iOS,0,0,0
TXN100420,2026-05-27 23:19:08,2026-05-27,16276.16,Food & Dining,POS,Pune,India,In-Store,MacOS,0,2,0
TXN100421,2026-05-25 17:24:31,2026-05-25,856.06,Jewelry,Online,Lucknow,India,Digital,Windows,0,0,0
TXN100422,2026-04-30 13:05:11,2026-04-30,1041.08,Grocery,Mobile Wallet,Chennai,India,Mobile,Android,0,0,0
TXN100423,2026-03-04 11:00:13,2026-03-04,965.72,Healthcare,Mobile Wallet,Pune,India,Mobile,Android,0,1,0
TXN100424,2026-01-19 23:47:58,2026-01-19,1020.04,Online Services,Bank Transfer,Kolkata,India,Digital,Android,0,1,0
TXN100425,2026-04-02 16:39:53,2026-04-02,1713.82,Electronics,Mobile Wallet,Jaipur,India,Mobile,iOS,1,0,0
TXN100426,2026-02-27 02:27:28,2026-02-27,1148.82,Grocery,Bank Transfer,Kolkata,India,Digital,iOS,0,0,0
TXN100427,2026-03-31 21:51:12,2026-03-31,368.01,Fashion,Bank Transfer,Hyderabad,India,Digital,Android,0,0,0
TXN100428,2026-04-27 18:22:05,2026-04-27,1112.58,Jewelry,POS,Lucknow,India,In-Store,Android,0,1,0
TXN100429,2026-03-03 17:06:42,2026-03-03,719.78,Food & Dining,POS,Chennai,India,In-Store,MacOS,0,0,0
TXN100430,2026-01-23 20:00:45,2026-01-23,275.11,Food & Dining,Online,Pune,India,Digital,MacOS,0,0,0
TXN100431,2026-05-07 11:43:42,2026-05-07,2740.86,Electronics,POS,Jaipur,India,In-Store,Android,0,0,0
TXN100432,2026-05-17 13:40:23,2026-05-17,716.59,Grocery,ATM,Chennai,India,ATM,Android,0,0,1
TXN100433,2026-05-20 18:08:53,2026-05-20,1490.24,Utilities,Online,Chennai,India,Digital,MacOS,0,1,0
TXN100434,2026-05-09 14:38:52,2026-05-09,87.95,Grocery,Online,Kolkata,India,Digital,iOS,0,0,0
TXN100435,2026-02-27 13:43:40,2026-02-27,1634.57,Entertainment,POS,Delhi,India,In-Store,MacOS,1,0,0
TXN100436,2026-05-02 20:58:24,2026-05-02,853.43,Online Services,Online,Bengaluru,India,Digital,iOS,1,0,0
TXN100437,2026-01-01 00:41:02,2026-01-01,316.12,Electronics,ATM,Delhi,India,ATM,iOS,0,0,0
TXN100438,2026-02-03 02:37:40,2026-02-03,705.19,Entertainment,Mobile Wallet,Lucknow,India,Mobile,Android,0,1,0
TXN100439,2026-04-06 02:34:35,2026-04-06,633.3,Grocery,Bank Transfer,Lucknow,India,Digital,Windows,0,0,0
TXN100440,2026-05-06 03:41:09,2026-05-06,1999.28,Entertainment,ATM,Delhi,India,ATM,Windows,0,0,0
